ScreenName,latitude,Longitude
SanlamAU,-25.274398,133.775136
santosh602035,28.4603762,77.0578855
sarat_panda,22.3071588,73.1812187
SaratBabuMargam,17.385044,78.486671
sarjukalaria,22.3038945,70.8021599
sasank_pandey,28.4594965,77.0266383
sAsheel,12.9715987,77.5945627
SastaLoha,20.593684,78.96288
satindervermaa,20.593684,78.96288
satishjohn,19.0759837,72.8776559
satrajit99,22.572646,88.363895
Saturam,12.9715987,77.5945627
satya61229,25.5940947,85.1375645
Satyajit_Thind,30.900965,75.8572758
satyajit2626,19.7514798,75.7138884
SatyaNarain12,21.8974003,83.3949632
saururja_portal,19.0759837,72.8776559
savyasachi_spk,28.6139391,77.2090212
saysatheesh,13.0826802,80.2707184
SCalliss,-34.7301943,135.8504838
ScaryHighlander,57.19449,-3.823812
ScienceByDRE,-34.9284989,138.6007456
SCMarshall130,-27.4697707,153.0251235
ScotPrerogative,56.4906712,-4.2026458
scrap_vala,31.1048294,77.1733901
Scripty79,41.87194,12.56738
Scutty,-33.8688197,151.2092955
Sean_YYZ,43.653226,-79.3831843
seatoskyremoval,49.2827291,-123.1207375
seinoc,5.6037168,-0.1869644
SenGDoel,12.9715987,77.5945627
SenKimCarr,-37.8136276,144.9630576
Sevak15036499,22.7545035,73.1497121
sevketzaim,39.91987,32.85427
sha9ne,0.3475964,32.5825197
Shahab1956,12.9715987,77.5945627
ShaileshMenonET,19.0759837,72.8776559
shaileshnaibjp,23.022505,72.5713621
shailu_CA,20.593684,78.96288
shakeel_hasan,28.5975663,77.1880475
shaksingh,12.9715987,77.5945627
shaktisinhgohil,23.2156354,72.6369415
SharanRakesh,19.0759837,72.8776559
shareUApotentia,48.379433,31.1655799
sharmamadan,28.7040592,77.1024902
sharmatarun8,20.9516658,85.0985236
ShashankGahtori,29.2104232,78.9618845
SheffCouncil,53.381129,-1.470085
SheffieldUKIP,53.381129,-1.470085
sheffielduni,53.381129,-1.470085
SheffUniEng,53.3809409,-1.4879469
Sheffunistaff,53.381129,-1.470085
shelfhugger,52.3555177,-1.1743197
ShereenBhan,20.593684,78.96288
shinevisionnow,54.9742094,-1.6776204
shiredave,56.4906712,-4.2026458
shokhandaji,28.6925367,77.0884237
shopyogaculture,43.5890452,-79.6441198
shreyanandi15,28.6139391,77.2090212
Shuklaaajay,26.8466937,80.946166
shuTerriG,53.2473885,-1.7640001
SidAkbaaar,56.4906712,-4.2026458
siddarthpaim,28.6139391,77.2090212
SiddhagiriSMT,19.0759837,72.8776559
SiddhantDongare,18.5204303,73.8567437
siliconglen,55.953252,-3.188267
Sillyshib,51.5073509,-0.1277583
SimonMBeard,51.081397,1.169456
singhal_vikas45,20.832045,79.1578516
singhbjp6,28.6139391,77.2090212
singhpkbt99,20.593684,78.96288
singhshelleyET,28.7040592,77.1024902
SKASHADULAHMED,22.8727502,87.7910891
skjain_81,21.8974003,83.3949632
sknyer,12.5102239,74.9851678
SKPadhee,21.8974003,83.3949632
skpandey00,19.0759837,72.8776559
skumarcool008,22.258652,71.1923805
slamjam123,51.5465063,-0.1058058
SlymyEnzo,21.161908,-86.8515279
SmartDianne,56.4906712,-4.2026458
SmitaShukla0,21.8974003,83.3949632
smritiirani,20.593684,78.96288
Smruti309319,20.2960587,85.8245398
SNPKelvin,55.8665492,-4.2895653
sociopreneur,20.593684,78.96288
Sohnukhan,29.5512555,76.2132743
SONALYADAV009,22.0796251,82.1391412
soosider3,55.864237,-4.251806
soumali_sarkar,23.6739452,86.9523954
soumyaparhi,22.572646,88.363895
speccy3,-31.9505269,115.8604572
Specodi,52.1306607,-3.7837117
spectrum_seven,28.7040592,77.1024902
SponPlague,55.378051,-3.435973
SPPande09561156,21.8974003,83.3949632
SPVarma2000,52.5093912,13.3620948
sreeradhabasuET,19.0759837,72.8776559
srivathsacm,12.9715987,77.5945627
srphookun,26.1445169,91.7362365
Ssbarwa,26.9220146,75.7470294
ssch20,20.593684,78.96288
ssrini2020,17.385044,78.486671
sstkrish2004,20.6882062,76.7913558
St_Wunder,52.5200066,13.404954
stakx2000,-33.8688197,151.2092955
StalleyGeoff,-33.8688197,151.2092955
STARBRIGHT164,56.4906712,-4.2026458
steel_elle,41.87194,12.56738
Steeljewelry2,45.5016889,-73.567256
Stelrad,55.378051,-3.435973
stephtaylor65,55.864237,-4.251806
SteponFrog,50.2660471,-5.0527125
Stevie1903,56.071741,-3.452151
Stewart16011990,56.0018775,-3.7839131
stormer76,-22.95764,18.49041
Subhayan_ism,28.6139391,77.2090212
subhendu_jspl,20.593684,78.96288
subhranshuchau2,28.6139391,77.2090212
subsharma007,26.9124336,75.7872709
sudeepgov,10.8505159,76.2710833
sudgup2001,20.593684,78.96288
suelannin,-25.274398,133.775136
Suhas_vg,19.0952075,74.7495916
sujata_lucy,19.0330488,73.0296625
sujaydey2011,28.6139391,77.2090212
SujeetSonar,20.593684,78.96288
Sujithjust4u,8.5241391,76.9366376
sujitthakursrm,22.8045665,86.2028754
Sukant_NSPL,20.593684,78.96288
sukanta4557,20.462521,85.8829895
sukhdevkadyan,29.7856734,76.3984537
sukhram_jmp,19.0759837,72.8776559
sukuma1948,11.1271225,78.6568942
Sumit2350,19.0759837,72.8776559
sumitjalan12,20.593684,78.96288
sumitkashyapjha,28.5576027,77.1591083
SumitMutneja,28.4594965,77.0266383
sundersaini1,29.967079,77.5510172
sunilaheer786,29.9671034,74.7001328
Sunildave1,23.022505,72.5713621
sunildumari,28.6139391,77.2090212
SunilkSingh69,28.6139391,77.2090212
SunilMa31027557,28.6139391,77.2090212
SunilSi54696798,21.8974003,83.3949632
SunilWormView,26.9124336,75.7872709
supreetkaur123,29.7856734,76.3984537
Supreme_Steel,53.544389,-113.4909267
SurenderGudha,18.9587231,72.8406716
suresh9742,12.9715987,77.5945627
Sushilbaghel,26.8466937,80.946166
SushilGsl,30.3781788,76.7766974
sushranchi,23.6739452,86.9523954
SuzukiT20,-37.8136276,144.9630576
swamiManuAnand,25.4358011,81.846311
Swans3a,18.9376234,72.8381168
Swapangorai,12.9743317,77.6076924
swastiknetin,19.0759837,72.8776559
syedahya,31.819064,75.3791096
Synaco_Global,-25.274398,133.775136
takvera,-37.8136276,144.9630576
Talk2Elia,-29.2672728,26.7260713
TamGannon,-25.274398,133.775136
tapmak001,7.5875843,4.5624426
tareq_ali,43.653226,-79.3831843
TartanSeer,55.424117,-5.605374
tartantom1314,56.002716,-4.580081
TARUNPU94378060,20.593684,78.96288
tatsany,22.572646,88.363895
TatunSahoo,19.1071317,81.9534815
TayyabK18230111,33.93911,67.709953
tbanerjeein,18.6297811,73.7997094
TC_Dakar_BE,14.497401,-14.452362
tcwcatloco,52.1306607,-3.7837117
TechAndhra,20.593684,78.96288
techfine89,11.1271225,78.6568942
teesvalleyarts,54.574227,-1.234956
TellyHermit,52.3555177,-1.1743197
TennantReed,-37.8136276,144.9630576
Terblans,-25.6700534,27.2427299
thara_gopalan,12.9715987,77.5945627
the_hindu,13.0826802,80.2707184
The_UK_NeedsYou,52.3555177,-1.1743197
TheAusInstitute,-35.2809368,149.1300092
thebrandynmill,51.454513,-2.58791
thebridgeemploy,-37.8136276,144.9630576
TheGlobalRealty,28.6139391,77.2090212
ThegoodBuck,53.3900441,-2.5969501
TheKouk,-35.2809368,149.1300092
thenawazali,28.6139391,77.2090212
TheoHarrison9,-33.8688197,151.2092955
ThePrefect777,40.463667,-3.74922
theSNP,56.4906712,-4.2026458
thesuniljain,28.6139391,77.2090212
thevng,20.593684,78.96288
thinkfreshness,20.593684,78.96288
Thomas20Manoj,21.1904494,81.2849169
thooyon_,8.9965989,77.8603108
thoyles,51.62144,-3.943646
ThreeMatchBan,51.5073509,-0.1277583
TimLooker,-34.982,138.516
timmywalterss,-33.3529519,151.4435474
Tiny3lvis,56.4906712,-4.2026458
TitanicQueen,-25.274398,133.775136
tituraj,28.6139391,77.2090212
Tiw7Nandkishore,21.8974003,83.3949632
TiyaniTee,-25.7478676,28.2292712
TJL_industry,39.3433574,117.3616476
tnmukundan,12.9715987,77.5945627
tomekrzysko,52.2296756,21.0122287
ToomeyWright,-38.1499181,144.3617186
tornadogloves,52.9547832,-1.1581086
TorqueExpo,55.378051,-3.435973
TotalManufactGC,-27.9736,153.3614
TowerBodyCorp,-20.9175738,142.7027956
training8m,-25.274398,133.775136
Tranklements,53.381129,-1.470085
trapdoorcat,56.1165329,-3.9369086
trendyrader,-25.274398,133.775136
TrevaliMining,49.2827291,-123.1207375
tribhovandask,22.3071588,73.1812187
tripszee,12.9715987,77.5945627
TristanEdis,-37.8136276,144.9630576
truststeels,39.3433574,117.3616476
TshidisoJR,-26.7034204,27.8076959
TSingh497,21.8974003,83.3949632
ttbillington,53.4329349,-1.1093635
TugnawatManish,24.4763852,74.8624092
Turlough_Guerin,-37.7963027,144.8879351
TurnipRail,51.5073509,-0.1277583
TusharManiyar86,23.022505,72.5713621
TVMohandasPai,12.9715987,77.5945627
tweetanshulg,23.181467,79.9864071
tweets_scotland,56.4906712,-4.2026458
UjaAdvisory,18.5204303,73.8567437
umabp,-33.8688197,151.2092955
unionwill,53.7266683,-127.6476205
UniOulu,65.0120888,25.4650772
UNIQfurniture,52.109994,-2.074814
unishefhistory,53.381129,-1.470085
unojen_wood,51.5237,-0.144783
unquoteme,19.0759837,72.8776559
upen9999,19.0759837,72.8776559
upmanyutrivedi,28.6139391,77.2090212
UrbanVN,49.2827291,-123.1207375
URJA_India,28.6139391,77.2090212
UtpalKSharma,23.3440997,85.309562
vacuusfinium,23.634501,-102.552784
ValerieRooney1,55.864237,-4.251806
ValorWealth,-33.8688197,151.2092955
vamshi5556,18.1124372,79.0192997
VantagePointQLD,-27.4697707,153.0251235
varkarora,28.7040592,77.1024902
VBRACommercial,51.5073509,-0.1277583
Vedanta_Odisha,21.8554375,84.0061661
Venkatn86,13.0826802,80.2707184
venkiraja,13.0826802,80.2707184
VenuSpeak,26.1445169,91.7362365
vermaaakash10,12.9715987,77.5945627
VetriSmv,19.0759837,72.8776559
vFreeBirdv,56.4906712,-4.2026458
VibrantSoul85,22.572646,88.363895
VibrantTechnik,26.9124336,75.7872709
VijayDas64,21.8974003,83.3949632
VijetaMalikBJP,29.1491875,75.7216527
VikashK55189081,23.6692956,86.151112
VikramBJP1980,15.3172775,75.7138884
vikramsai_in,20.593684,78.96288
vikunj1,20.593684,78.96288
VillainPolitics,56.130366,-106.346771
vim2702,20.593684,78.96288
vimalkumargoel,12.9715987,77.5945627
vimleshkumar61,19.0759837,72.8776559
vinaleekha1,20.593684,78.96288
vinay_k_singh,27.1766701,78.0080745
vinay_pitti,25.7710893,73.3234478
vinayak_jain,20.593684,78.96288
vinayakjob,21.2513844,81.6296413
vinayaravind,13.0826802,80.2707184
VinayShroff,19.0759837,72.8776559
Vincent_Jost,49.1169679,6.7399173
vinod123493,28.6139391,77.2090212
VinodMi52476048,30.5232076,75.8882508
ViralVaishnav2,22.258652,71.1923805
VirbhadraRana,23.2156354,72.6369415
VisakhapatnamJn,17.6868159,83.2184815
vishal_kolte,12.9715987,77.5945627
vishal_patran,20.593684,78.96288
VishalBhardiya,23.1134605,70.0260132
vishalduttaET,23.022505,72.5713621
Vishalkran,18.5204303,73.8567437
vishalsinghbjp,28.7040592,77.1024902
VisVp,20.593684,78.96288
VITHOBAPRABHU,12.9715987,77.5945627
vivektibrewal,23.3440997,85.309562
vjm23,19.0759837,72.8776559
vkicl,20.593684,78.96288
vkjain_jspl,21.8974003,83.3949632
vkpaliwal,28.6139391,77.2090212
vksjerry,28.4743879,77.5039904
vmlsanna9,31.1048145,77.1734033
VoidMonk,-37.8136276,144.9630576
vrl20,19.0759837,72.8776559
vucaman,19.0330488,73.0296625
Walts_Insight66,55.953252,-3.188267
WANGNGEO,43.653226,-79.3831843
WarmongerHodges,51.454513,-2.58791
warwicknewsroom,52.3792525,-1.5614704
wbe1947,20.593684,78.96288
wborsus,50.4673883,4.8719854
WeatherFAST,52.548342,-1.931948
welshgoldigger,52.1306607,-3.7837117
WelshLabour,52.1306607,-3.7837117
welshope,51.6858341,-3.3821421
welshronald,51.481581,-3.17909
WelshYoungLab,52.1306607,-3.7837117
WendyPuerto,55.378051,-3.435973
whatsinitforme,51.5073509,-0.1277583
wikiabbaxi,33.6600365,73.2293542
WingsScotland,55.8641622,-4.2513729
wispywillow35,50.7487635,-2.3444786
Wistleblower3,53.4807593,-2.2426305
WomensMarchMelb,-37.8136276,144.9630576
WorcesterHour,52.2545225,-2.2668382
WorkforPublic,28.6139391,77.2090212
workforscotland,56.4906712,-4.2026458
WorkingWordPR,51.481581,-3.17909
wrksapp,43.653226,-79.3831843
xxMissForbesxx,53.52282,-1.128462
XYZMIKE,51.105097,-2.9262307
YashpalSisodia2,28.7040592,77.1024902
yashwant_7,31.6861745,76.5213092
yashwant_ratho,20.593684,78.96288
yatishrajawat,28.4594965,77.0266383
yogesa,20.593684,78.96288
YOGESH_BJSL,28.4089123,77.3177894
yourandroiduk,56.462018,-2.970721
YSirkeck,31.3113704,77.4744889
YUGESHBABU14,13.6287557,79.4191795
YYCFilmCentre,51.0486151,-114.0708459
zaphb42,48.856614,2.3522219
ZENenergyau,-25.274398,133.775136
ZhanzhiGroup,35.86166,104.195397
zrx44,47.778071,1.633523
ElizbethLManess,32.3182314,-86.902298
MariaBonanno9,39.247189,-94.435307
Mikeshaw913,40.4172871,-82.907123
GRITS1954,33.836081,-81.1637245
jmarlene7,37.09024,-95.712891
AmericanMex067,37.09024,-95.712891
ajuicegawdess,30.8327022,-83.2784851
PNGRacing,43.0466248,-71.3931932
MagnoliasPub,30.3082387,-81.7138002
tampasteel,39.778864,-94.8292795
GarthHarriet,40.7948268,-73.5175244
SPServicesLtd,25.7321567,-80.2323708
TwistedSteelDS,32.9252543,-96.3952227
Mr_Detailing,34.1020359,-118.319102
OMJ_Marion,40.5997352,-83.1367529
KipFowler,40.539691,-80.011631
camferrante,35.0853336,-106.6055534
Redskin_girlnm,35.0853336,-106.6055534
AKEntrepreneurs,41.0814447,-81.5190053
reifenmensch,41.0814447,-81.5190053
hwhlj321,30.6953657,-88.0398912
ALcomMobile,30.6953657,-88.0398912
GMCMarsha,32.3182314,-86.902298
trfaniel,32.3182314,-86.902298
InequalityIsBad,32.3182314,-86.902298
jryerb,32.3182314,-86.902298
GingerGingerp4,32.3182314,-86.902298
BarberreeMike,32.3182314,-86.902298
thomasmetcalf,32.3182314,-86.902298
HASBEEN1982,32.3182314,-86.902298
GarrettCobb1,32.3182314,-86.902298
RavenNightMyst,64.2008413,-149.4936733
RobertWoodham2,42.6525793,-73.7562317
TriadRuvo,40.8691794,-98.4683997
TomRevisited1,45.0216195,-93.4880164
JavierArnoldPo1,38.9505225,-92.3467572
DeanPattersonPA,40.5186809,-78.3947359
rovendetti,41.9642185,-92.5694967
TimothyFarnham2,42.3709104,-72.5170028
guy1749,38.7965203,-76.8836261
adittmar,42.2808256,-83.7430378
kramsburgh,42.2808256,-83.7430378
mrdonduck,42.2808256,-83.7430378
javier_melissa,38.7166871,-121.3644216
leogwalter,40.6314639,-78.3614672
SenGregClausen,34.5008311,-117.1858759
ScottDuerr_NFL,44.2619309,-88.4153847
RashidShams12,34.3181497,-86.4958219
tonygurney,40.0231492,-75.3830569
ArizonaNewsOnli,34.0489281,-111.0937311
patechinois1,34.0489281,-111.0937311
Bl_Esser,34.0489281,-111.0937311
StonyTony480,34.0489281,-111.0937311
grannygethealth,34.0489281,-111.0937311
BrookeBanks10,34.0489281,-111.0937311
DutchDelights13,34.0489281,-111.0937311
Zip_It_Hippie,34.1209292,-93.0537839
Katieann008,35.20105,-91.8318334
llbbsmith,35.20105,-91.8318334
UFBMIller,38.8816208,-77.0909809
Tomorrows_JoJo,38.8816208,-77.0909809
POLITICOPro,38.8816208,-77.0909809
wisdomoffashion,39.1910983,-106.8175387
atlantanewsonli,33.7489954,-84.3879824
Atlanta_Dining,33.7489954,-84.3879824
GeoScarborough,33.7489954,-84.3879824
upurperformance,33.7489954,-84.3879824
PartWorksUSA,33.7489954,-84.3879824
PyrexChank,33.7489954,-84.3879824
JPattonSecurity,33.7489954,-84.3879824
vgpiyer,33.7489954,-84.3879824
mattwheelis,33.7489954,-84.3879824
rb_plays,33.7489954,-84.3879824
lostinatown,33.7489954,-84.3879824
KUKA_RoboticsEN,44.9665149,-93.2401648
newsiegal,33.4734978,-82.0105148
HIPPYCRITIC,33.4734978,-82.0105148
Starr_Foxx,30.267153,-97.7430608
Laura78703,30.267153,-97.7430608
sparkycollier,30.267153,-97.7430608
TracyCluck,30.267153,-97.7430608
gbthreezy,30.267153,-97.7430608
mollymoor,31.7990852,-106.4517317
Shavonne191920,39.2903848,-76.6121893
thinkpol,39.2903848,-76.6121893
thedavidseth,39.2903848,-76.6121893
Keyhole__Kate,42.1933581,-87.8664579
lettimknow,53.55263,-1.479726
LinWeeks,28.371486,-81.514491
zmisinformation,35.4515073,-82.2870588
RPowerfantastic,33.9890967,-84.4223253
Bath_Jobs_UK,33.9890967,-84.4223253
BathBuck,33.9890967,-84.4223253
mthsr1,30.4582829,-91.1403196
darkstar74,42.3600825,-71.0588801
knivesmasters,45.487062,-122.8037102
AppolloniDerek,40.0161843,-80.7423054
mattsteel5,47.6101497,-122.2015159
BellinghamE,48.7519112,-122.4786854
BossyCowgurl84,39.7232799,-77.2602153
influx_Divine,37.8715926,-122.272747
Cubanabop,37.8715926,-122.272747
jaredtheunseen,29.3981715,-98.3866688
LittleAngus,37.7990182,-122.2607088
MrPaulotics,45.3331421,-93.7335062
MiWorksWestCent,43.6980782,-85.4836557
Sportsworld716,42.9363584,-78.8977037
donaldorth,37.2295733,-80.4139393
SolusKrieger,39.4524907,-88.3781926
MHBXD,39.165325,-86.5263857
bristow72,41.6572562,-87.6800486
DraftCats,46.542778,-95.009722
iviewit,39.1029873,-84.5111008
PeterErlendson,43.6187102,-116.2146068
farmersmarkets,33.969435,-84.2619169
DylanChaikin,37.9269087,-93.0465167
Nikluk,42.3600825,-71.0588801
jmallon199,42.3600825,-71.0588801
petershattuck,42.3600825,-71.0588801
pj_pjp,42.3600825,-71.0588801
MA_Libertarian,42.3600825,-71.0588801
brgsjks,42.3600825,-71.0588801
MarsoftInc,42.3600825,-71.0588801
BostonResists,42.3600825,-71.0588801
katiekate829,42.3600825,-71.0588801
brendan_camp,42.3600825,-71.0588801
pmore_72,42.3600825,-71.0588801
gorhamryan,42.3600825,-71.0588801
MaxHanlon,42.3600825,-71.0588801
DerekBowman069,42.3600825,-71.0588801
bsmarlon,42.3600825,-71.0588801
CamSemantics,42.3600825,-71.0588801
the_moviebob,42.3600825,-71.0588801
iggdawg,42.3600825,-71.0588801
caseycapshaw,40.0149856,-105.2705456
timothysrich,41.3797788,-83.6300826
zach_w84it_nell,45.6769979,-111.0429339
AlleyMb,53.795984,-1.759398
steelquote3pric,41.7500323,-87.8042216
brownsladders,33.0390099,-86.908879
MatthewPope,40.598019,-111.583187
DFFMikeJernigan,39.9852617,-104.8205283
Pom_pom10,51.454513,-2.58791
DeyanWonder,55.378051,-3.435973
mariaf9,43.6860226,-85.815651
SHodges1723,36.060949,-95.7974526
Reggie1929,36.060949,-95.7974526
FosbelInc,41.3983838,-81.8045788
derekevers,40.6781784,-73.9441579
BastardKeith,40.6781784,-73.9441579
TimoNolan,40.6781784,-73.9441579
casperOne,40.6781784,-73.9441579
notsalmaicki,40.6781784,-73.9441579
TommyKim77,40.6781784,-73.9441579
HubBucket,40.6781784,-73.9441579
AtlasBlogged,40.6781784,-73.9441579
_molyso,40.6781784,-73.9441579
johnnychard,40.6781784,-73.9441579
hershelsiv,42.4090818,-82.9079141
Stewart1Harris,40.0278802,-75.3144595
tonesofhome26,48.7433536,-122.4660859
yeates_mark,-26.69,153.134
LKrukowski,42.8864468,-78.8783689
redneck_yank,42.8864468,-78.8783689
bradbalon,42.8864468,-78.8783689
KyleTawil,32.5420821,-97.3208492
lange_brad,36.2811872,-94.1487516
DesktopMetal,36.2811872,-94.1487516
SCSMetals,41.6258708,-87.1333676
Dannoacton,40.9115243,-79.8296743
diannd,41.0037087,-74.3415394
cyclone5001,36.778261,-119.4179324
OccupyDemocrat1,42.281317,-83.7512965
NLindenkoprowsk,36.778261,-119.4179324
BarbaraJensen1,36.778261,-119.4179324
SrCal,36.778261,-119.4179324
lynette530,36.778261,-119.4179324
giridamerla,36.778261,-119.4179324
kyungkarenmend1,36.778261,-119.4179324
Tropicando,36.778261,-119.4179324
Watchdogsniffer,36.778261,-119.4179324
CynthiaRozada,36.778261,-119.4179324
MargaretTrucks,36.778261,-119.4179324
GayleRashidi,36.778261,-119.4179324
UpThePieFights,36.778261,-119.4179324
Odebuy_odetojoy,36.778261,-119.4179324
Publia1920,36.778261,-119.4179324
miyomy,36.778261,-119.4179324
Jenluvalatte,36.778261,-119.4179324
bigmikeobrien,36.778261,-119.4179324
ocsugarb,36.778261,-119.4179324
SadOrangeMan,36.778261,-119.4179324
theresalrosa,36.778261,-119.4179324
lynnrose789,36.778261,-119.4179324
Deplorable_Ed,36.778261,-119.4179324
rmftheblog,36.778261,-119.4179324
goodcryptosense,36.778261,-119.4179324
RayC18236079,36.778261,-119.4179324
brothersnarmsUS,36.778261,-119.4179324
AlwaysTRiUMP,36.778261,-119.4179324
TeeeLAZER,36.778261,-119.4179324
Eric_JamesSmith,36.778261,-119.4179324
BhiveD381x,36.778261,-119.4179324
mtm686,45.5870631,-122.3995363
JereeGeeStavich,41.0250584,-80.7609121
AllianceScale,40.7989473,-81.378447
JeanieBethuy1,26.5628537,-81.9495331
tmsnbb,37.3058839,-89.5181476
bpstealth,37.3058839,-89.5181476
ZurshResearch,33.1580933,-117.3505939
MicheleLassauxH,36.5552386,-121.9232879
IngridBego,35.7595731,-79.0192997
jazz1294u,35.7595731,-79.0192997
MatthewCronin9,35.7595731,-79.0192997
JillKettrey,35.7595731,-79.0192997
TomShafShafer,35.7595731,-79.0192997
amaselu,35.7595731,-79.0192997
theautowriter,35.79154,-78.7811169
Judie_Chitwood,42.866632,-106.313081
Kintu3,24.5550593,-81.7799871
STFKkid,40.6748675,-74.2812934
Lisajalley2,42.3759586,-122.9164307
DMercer00,40.1164204,-88.2433829
David_Wren_,32.7764749,-79.9310512
Sweat301,32.7764749,-79.9310512
WonderWorksToys,32.7764749,-79.9310512
robgo84,32.7764749,-79.9310512
LowCountryToday,32.7764749,-79.9310512
boxmanstudios,35.2004244,-80.9374037
neighborseast,35.2270869,-80.8431267
DrewArrowood,35.2270869,-80.8431267
bloved_samurai,35.2270869,-80.8431267
Visible_NC,35.2270869,-80.8431267
archristiansen_,35.2428988,-85.2725169
SaraBoyd,35.0456297,-85.3096801
1Teddi,35.3787442,-81.3789739
IronFelix17,38.6631083,-90.5770675
mpyoung6103,41.6105937,-87.0641992
JakeVK,41.8781136,-87.6297982
tdaro,41.8781136,-87.6297982
dineroPalermo,41.8781136,-87.6297982
_bhavinp,41.8781136,-87.6297982
carodriguez23,41.8781136,-87.6297982
rjwerder,41.8781136,-87.6297982
tracysefl,41.8781136,-87.6297982
Limit5Bass,41.8781136,-87.6297982
DaveThomas5150,41.8781136,-87.6297982
lisasungpark,41.8781136,-87.6297982
GregStaskowski,41.8781136,-87.6297982
TerryKay9,41.8781136,-87.6297982
RdeFrutosMM,41.8781136,-87.6297982
tommythet34,41.8781136,-87.6297982
Jakesnewsfeed,41.8781136,-87.6297982
RavivWolfe,41.8781136,-87.6297982
AgnesXiaojunBao,41.8781136,-87.6297982
sacaitlin,41.8781136,-87.6297982
jkmetalsusa,41.8781136,-87.6297982
budrowb3,41.8781136,-87.6297982
KAFRY80,41.7435073,-88.0118473
ShalaneDollins8,35.4975625,-97.2689212
JulieCounselor,39.1031182,-84.5120196
KevinSLeahy,39.1031182,-84.5120196
CameronVaske,39.1031182,-84.5120196
Xtek,39.1031182,-84.5120196
jessicahillyer1,39.1031182,-84.5120196
SunnyGirlLori,38.6425518,-90.3237263
B_DUB_08,41.49932,-81.6943605
LearnAboutMBMA,41.49932,-81.6943605
frontdeskjeff,41.49932,-81.6943605
ParkerProcess,41.49932,-81.6943605
HannaCRE,41.49932,-81.6943605
RobFelber,41.49932,-81.6943605
varadmehta,40.3572976,-74.6672226
SupermanHotMale,28.3200067,-80.6075513
penguins1217,39.5500507,-105.7820674
ozarkja,39.5500507,-105.7820674
kadelopa,39.5500507,-105.7820674
GoldenIndustria,39.5500507,-105.7820674
ver_wey,39.5500507,-105.7820674
Neutral_Edge,39.5500507,-105.7820674
Josefer38693523,39.5500507,-105.7820674
MyAFWifeLife,39.5500507,-105.7820674
Folded_Pixel,39.5500507,-105.7820674
Jessicajean018,35.6150716,-87.0352831
AFootIsland,39.9611755,-82.9987942
AOneHandedEcon,39.9611755,-82.9987942
ohiogop,39.9611755,-82.9987942
WanderlustTour,39.9611755,-82.9987942
DanGordon,39.9611755,-82.9987942
KRAMERFILE,39.9611755,-82.9987942
aropeik,37.4247575,-81.006049
Andrew_Cota1,41.6032207,-73.087749
Smart_Sapper12B,60.5424087,-145.7525414
BelindaGhosheh,60.5424087,-145.7525414
andrewdamitio,44.5645659,-123.2620435
anu141,44.9360731,-94.6966609
Dalethibodeaux,30.0390947,-92.3187413
coxaathfc,41.108955,-81.4264309
fMrCSGO,41.6885978,-71.5642076
D_Kurt_Green,41.6032207,-73.087749
MyRkl2849,41.6032207,-73.087749
InfowarriorG,32.7766642,-96.7969879
mrpedigo,32.7766642,-96.7969879
tammywalt61,32.7766642,-96.7969879
corrugatedsteel,32.7766642,-96.7969879
BrothersRoofs,32.7766642,-96.7969879
NancyDrewWine,37.8215929,-121.9999606
MarieePatriceee,7.190708,125.455341
DLCulverStudio,41.5236437,-90.5776367
daytondotcom,39.7589478,-84.1916069
Tomo_Kush,39.7589478,-84.1916069
LarryMishel,38.9071923,-77.0368707
salimfurth,38.9071923,-77.0368707
_belle_curve_,38.929591,-77.0331936
amberdporter,38.950274,-77.027212
jnails,33.7748275,-84.2963123
deesbarbara,30.7210227,-86.1152184
LikeTheMaps,38.82409,-77.0593246
TnTEades,39.14537,-78.65513
OmonighoBOtanoc,33.7453784,-90.7354508
brenda_forklift,39.7392358,-104.990251
Trade_report,39.7392358,-104.990251
JehseaLynn,39.7392358,-104.990251
kevinjowen,37.5455735,-97.2689331
SuccessfulFarm,41.6005448,-93.6091064
KCCINews,41.6005448,-93.6091064
JohnLaprise,42.0333623,-87.8833991
DetNewsOpinion,42.331427,-83.0457538
tompor,42.331427,-83.0457538
kingdaved,42.331427,-83.0457538
matthewsdolan,42.331427,-83.0457538
SocialINDetroit,42.331427,-83.0457538
wjrradio,42.331427,-83.0457538
Sambyhere,32.8998091,-97.0403352
railroadlady1,32.8998091,-97.0403352
NoShapeShifting,34.145454,-118.14866
iam_musikulture,37.2248982,-95.7099399
vsuarezusa,25.8195424,-80.3553302
WelcomeToDot,42.3016305,-71.067605
kaleapplebeet,39.158168,-75.5243682
bellagirlnola,39.9531593,-75.1590984
ednaciurleo234,46.7866719,-92.1004852
LovinskiPaula,43.1025818,-71.6164615
whatifdunedin,28.0197404,-82.7717684
waywardson2016,35.9940329,-78.898619
DC_Investors,39.132015,-76.805345
jimmystagger,39.132015,-76.805345
B_L_Mencken,39.132015,-76.805345
FireLineEquip,40.1187809,-76.0275859
TheBeerShopLTD,42.0645396,-72.5125863
RASHAUNALRAFI,33.6795531,-84.4393724
MGalvao_Sports,41.8137116,-71.3700545
RapidaireLtd,52.5437581,-0.3198851
HeffaTrottski,43.6602159,-70.2504876
PortableRockArt,39.7321032,-104.9361516
OhioRiverCRE,41.2315774,-80.5078511
FMAmembership,42.0354084,-88.2825668
quilter644,47.9027793,-91.8417282
KariPodominick,47.9027793,-91.8417282
